CYP2C9_allele	African_American_Afro_Caribbean	American	Central_South_Asian	East_Asian	European	Latino	Near_Eastern	Oceanian	Sub_Saharan_African
*11/*48	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*49	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*5	0.00032247999999999993	8.400000000000001e-06	2e-09	5.999999999999999e-10	6.4e-07	5.0459999999999995e-05	1e-09	2e-12	0.0005294200000000001
*11/*50	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*51	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*52	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*53	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*54	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*55	2.7799999999999997e-08	5.6e-09	2e-09	6.2399999999999995e-06	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*56	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*57	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*58	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*59	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*6	0.0002363	5.6e-09	2e-09	5.999999999999999e-10	9.6e-07	5.7999999999999995e-06	2e-12	2e-12	0.00045232000000000003
*11/*60	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*61	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*62	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-07	5.8e-07	2e-12	2e-12	5.14e-08
*11/*63	2.7799999999999997e-08	5.6e-09	1e-06	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*64	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*65	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*66	2.7799999999999997e-08	5.6e-09	1.6000000000000001e-06	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*67	2.7799999999999997e-08	5.6e-09	4.0000000000000003e-07	5.999999999999999e-10	3.2e-09	5.8e-07	2e-12	2e-12	5.14e-08
*11/*68	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*69	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*7	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*70	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*71	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*72	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*73	2.7799999999999997e-08	5.6e-09	8.000000000000001e-07	5.999999999999999e-10	3.2e-07	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*74	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*75	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	5.14e-08
*11/*8	0.0016401999999999999	0.00011424	2e-06	2.22e-06	5.76e-06	4.2919999999999996e-05	1.1999999999999998e-09	2e-12	0.0038961200000000003
*11/*9	2.7799999999999997e-08	5.6e-09	2e-09	5.999999999999999e-10	3.2e-09	5.799999999999999e-09	2e-12	2e-12	0.006661439999999999
*12/*12	1e-12	1e-12	1e-12	1.6e-07	1e-12	1e-12	1e-06	1e-12	1e-12
*12/*13	2e-12	2e-12	2e-12	2.64e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*14	2e-12	2e-12	2e-12	2.4e-07	2e-12	2e-12	2e-06	2e-12	2e-12
*12/*15	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*16	2e-12	2e-12	2e-12	1.52e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*17	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*18	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*19	2e-12	2e-12	2e-12	4.0000000000000003e-07	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*2	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	1.68e-06	2.5459999999999996e-07	1.526e-07	0.0002596	5.8599999999999995e-08	2.62e-08
*12/*20	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*21	2e-12	2e-12	2e-12	8e-10	2e-10	5.999999999999999e-10	2e-09	2e-12	2e-12
*12/*22	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*23	2e-12	2e-12	2e-12	1.6e-07	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*24	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*25	2e-12	2e-12	2e-12	1.6000000000000001e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*26	2e-12	2e-12	2e-12	1.6000000000000001e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*27	2e-12	2e-12	2e-12	1.28e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*28	2e-12	2e-12	2e-12	1.6000000000000001e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*29	2e-12	2e-12	2e-12	1.76e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*3	2.6999999999999997e-08	6.02e-08	2.198e-07	3.0080000000000003e-05	1.51e-07	8.039999999999999e-08	0.000165	3.1199999999999995e-08	2.24e-08
*12/*30	2e-12	2e-12	2e-12	1.28e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*31	2e-12	2e-12	2e-12	1.28e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*32	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*33	2e-12	2e-12	2e-12	5.6e-07	2e-12	2e-12	2e-06	2e-12	2e-12
*12/*34	2e-12	2e-12	2e-12	1.6e-07	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*35	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*36	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*37	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*38	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*39	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*4	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2.4e-06	2e-12	2e-12
*12/*40	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*41	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*42	2e-12	2e-12	2e-12	8.000000000000001e-06	2e-12	2e-10	1e-06	2e-12	2e-12
*12/*43	2e-12	2e-12	2e-10	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*44	2e-12	2e-12	2e-12	8e-10	2e-12	5.999999999999999e-10	2e-09	2e-12	2e-12
*12/*45	2e-12	2e-12	4e-10	8e-10	4e-10	1e-09	2e-09	2e-12	2e-12
*12/*46	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*47	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*48	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*49	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*5	2.3199999999999996e-08	3e-09	2e-12	8e-10	4e-10	1.7399999999999997e-08	1e-06	2e-12	2.06e-08
*12/*50	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*51	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*52	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*53	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*54	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*55	2e-12	2e-12	2e-12	8.32e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*56	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*57	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*58	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*59	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*6	1.7e-08	2e-12	2e-12	8e-10	5.999999999999999e-10	2e-09	2e-09	2e-12	1.76e-08
*12/*60	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*61	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*62	2e-12	2e-12	2e-12	8e-10	2e-10	2e-10	2e-09	2e-12	2e-12
*12/*63	2e-12	2e-12	1e-09	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*64	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*65	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*66	2e-12	2e-12	1.6e-09	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*67	2e-12	2e-12	4e-10	8e-10	2e-12	2e-10	2e-09	2e-12	2e-12
*12/*68	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*69	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*7	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*70	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*71	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*72	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*73	2e-12	2e-12	8e-10	8e-10	2e-10	2e-12	2e-09	2e-12	2e-12
*12/*74	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*75	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*12/*8	1.1799999999999998e-07	4.08e-08	2e-09	2.9600000000000005e-06	3.5999999999999996e-09	1.48e-08	1.2e-06	2e-12	1.516e-07
*12/*9	2e-12	2e-12	2e-12	8e-10	2e-12	2e-12	2e-09	2e-12	2.592e-07
*13/*13	1e-12	1e-12	1e-12	1.0889999999999999e-05	1e-12	1e-12	1e-12	1e-12	1e-12
*13/*14	2e-12	2e-12	2e-12	1.9799999999999997e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*13/*15	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*16	2e-12	2e-12	2e-12	1.254e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*17	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*18	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*19	2e-12	2e-12	2e-12	3.3e-06	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*2	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	1.386e-05	2.5459999999999996e-07	1.526e-07	2.5959999999999997e-07	5.8599999999999995e-08	2.62e-08
*13/*20	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*21	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-12
*13/*22	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*23	2e-12	2e-12	2e-12	1.32e-06	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*24	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*25	2e-12	2e-12	2e-12	1.32e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*26	2e-12	2e-12	2e-12	1.32e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*27	2e-12	2e-12	2e-12	1.056e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*28	2e-12	2e-12	2e-12	1.32e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*29	2e-12	2e-12	2e-12	1.4520000000000002e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*3	2.6999999999999997e-08	6.02e-08	2.198e-07	0.00024816	1.51e-07	8.039999999999999e-08	1.65e-07	3.1199999999999995e-08	2.24e-08
*13/*30	2e-12	2e-12	2e-12	1.056e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*31	2e-12	2e-12	2e-12	1.056e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*32	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*33	2e-12	2e-12	2e-12	4.62e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*13/*34	2e-12	2e-12	2e-12	1.32e-06	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*35	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*36	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*37	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*38	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*39	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*4	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2.3999999999999996e-09	2e-12	2e-12
*13/*40	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*41	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*42	2e-12	2e-12	2e-12	6.6e-05	2e-12	2e-10	1e-09	2e-12	2e-12
*13/*43	2e-12	2e-12	2e-10	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*44	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-12
*13/*45	2e-12	2e-12	4e-10	6.5999999999999995e-09	4e-10	1e-09	2e-12	2e-12	2e-12
*13/*46	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*47	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*48	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*49	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*5	2.3199999999999996e-08	3e-09	2e-12	6.5999999999999995e-09	4e-10	1.7399999999999997e-08	1e-09	2e-12	2.06e-08
*13/*50	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*51	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*52	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*53	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*54	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*55	2e-12	2e-12	2e-12	6.864e-05	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*56	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*57	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*58	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*59	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*6	1.7e-08	2e-12	2e-12	6.5999999999999995e-09	5.999999999999999e-10	2e-09	2e-12	2e-12	1.76e-08
*13/*60	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*61	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*62	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-10	2e-10	2e-12	2e-12	2e-12
*13/*63	2e-12	2e-12	1e-09	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*64	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*65	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*66	2e-12	2e-12	1.6e-09	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*67	2e-12	2e-12	4e-10	6.5999999999999995e-09	2e-12	2e-10	2e-12	2e-12	2e-12
*13/*68	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*69	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*7	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*70	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*71	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*72	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*73	2e-12	2e-12	8e-10	6.5999999999999995e-09	2e-10	2e-12	2e-12	2e-12	2e-12
*13/*74	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*75	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2e-12
*13/*8	1.1799999999999998e-07	4.08e-08	2e-09	2.442e-05	3.5999999999999996e-09	1.48e-08	1.1999999999999998e-09	2e-12	1.516e-07
*13/*9	2e-12	2e-12	2e-12	6.5999999999999995e-09	2e-12	2e-12	2e-12	2e-12	2.592e-07
*14/*14	1e-12	1e-12	1e-12	8.999999999999999e-08	1e-12	1e-12	1e-06	1e-12	1e-12
*14/*15	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*16	2e-12	2e-12	2e-12	1.1399999999999999e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*17	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*18	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*19	2e-12	2e-12	2e-12	3e-07	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*2	4.48e-08	6.679999999999999e-08	2.2759999999999997e-07	1.2599999999999998e-06	2.5459999999999996e-07	1.526e-07	0.0002596	5.8599999999999995e-08	2.62e-08
*14/*20	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*21	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-10	5.999999999999999e-10	2e-09	2e-12	2e-12
*14/*22	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*23	2e-12	2e-12	2e-12	1.2e-07	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*24	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*25	2e-12	2e-12	2e-12	1.2e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*26	2e-12	2e-12	2e-12	1.2e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*27	2e-12	2e-12	2e-12	9.6e-07	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*28	2e-12	2e-12	2e-12	1.2e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*29	2e-12	2e-12	2e-12	1.32e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*3	2.6999999999999997e-08	6.02e-08	2.198e-07	2.2559999999999997e-05	1.51e-07	8.039999999999999e-08	0.000165	3.1199999999999995e-08	2.24e-08
*14/*30	2e-12	2e-12	2e-12	9.6e-07	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*31	2e-12	2e-12	2e-12	9.6e-07	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*32	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*33	2e-12	2e-12	2e-12	4.1999999999999995e-07	2e-12	2e-12	2e-06	2e-12	2e-12
*14/*34	2e-12	2e-12	2e-12	1.2e-07	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*35	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*36	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*37	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*38	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*39	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*4	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2.4e-06	2e-12	2e-12
*14/*40	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*41	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*42	2e-12	2e-12	2e-12	5.999999999999999e-06	2e-12	2e-10	1e-06	2e-12	2e-12
*14/*43	2e-12	2e-12	2e-10	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*44	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	5.999999999999999e-10	2e-09	2e-12	2e-12
*14/*45	2e-12	2e-12	4e-10	5.999999999999999e-10	4e-10	1e-09	2e-09	2e-12	2e-12
*14/*46	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*47	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*48	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*49	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*5	2.3199999999999996e-08	3e-09	2e-12	5.999999999999999e-10	4e-10	1.7399999999999997e-08	1e-06	2e-12	2.06e-08
*14/*50	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*51	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*52	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*53	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*54	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*55	2e-12	2e-12	2e-12	6.2399999999999995e-06	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*56	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*57	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*58	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*59	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*6	1.7e-08	2e-12	2e-12	5.999999999999999e-10	5.999999999999999e-10	2e-09	2e-09	2e-12	1.76e-08
*14/*60	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*61	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*62	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-10	2e-10	2e-09	2e-12	2e-12
*14/*63	2e-12	2e-12	1e-09	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*64	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
*14/*65	2e-12	2e-12	2e-12	5.999999999999999e-10	2e-12	2e-12	2e-09	2e-12	2e-12
